x, y, theta, stamp, 
3.8833208084106445, 3.2313339710235596, 0.034922635496408505, 1770944548871084053, 
3.8861379623413086, 3.2314963340759277, 0.03471212800999307, 1770944548962948364, 
3.889585256576538, 3.2315750122070312, 0.03487092872911444, 1770944549063735951, 
3.8925139904022217, 3.2316246032714844, 0.03427177545908436, 1770944549161717269, 
3.8953752517700195, 3.231734037399292, 0.03349882763922626, 1770944549271496937, 
3.8947668075561523, 3.2317028045654297, 0.03320200762876644, 1770944549363594637, 
3.894857883453369, 3.231699228286743, 0.03298909495778406, 1770944549463782621, 
3.8948440551757812, 3.2317140102386475, 0.032836269679106585, 1770944549561022909, 
3.8948442935943604, 3.2317137718200684, 0.032838886984361264, 1770944549671736760, 
3.894874334335327, 3.2317261695861816, 0.03273184323734093, 1770944549763770137, 
3.89845871925354, 3.231691598892212, 0.03152615155513993, 1770944549863771524, 
3.9021880626678467, 3.2317066192626953, 0.032048297870502555, 1770944549961742688, 
3.9059741497039795, 3.23190975189209, 0.03311807249235304, 1770944550071009303, 
3.909148931503296, 3.2320215702056885, 0.033347639251832276, 1770944550163817279, 
3.9128823280334473, 3.231966972351074, 0.031087201302721832, 1770944550263744988, 
3.916207790374756, 3.2321178913116455, 0.03160528667036546, 1770944550361863590, 
3.91973614692688, 3.232285261154175, 0.032998838119317704, 1770944550472613769, 
3.922760009765625, 3.2320752143859863, 0.03358964001255791, 1770944550563788843, 
3.9261085987091064, 3.232175350189209, 0.03295116905677649, 1770944550662937275, 
3.9280736446380615, 3.2322728633880615, 0.032702970456777364, 1770944550761737059, 
3.931265354156494, 3.2321572303771973, 0.031719946457201095, 1770944550871568716, 
3.933886766433716, 3.232168674468994, 0.03144287891444018, 1770944550963148933, 
3.9370596408843994, 3.232285976409912, 0.032359824358158464, 1770944551063758865, 
3.9396982192993164, 3.232391834259033, 0.031065451082091137, 1770944551161821918, 
3.942976951599121, 3.232471227645874, 0.034364926723891624, 1770944551271473655, 
3.945917844772339, 3.2325122356414795, 0.034717777817722194, 1770944551363650469, 
3.949026346206665, 3.2328040599823, 0.03603336100656397, 1770944551463762243, 
3.951746702194214, 3.2329142093658447, 0.03907463544182175, 1770944551561273353, 
3.9549617767333984, 3.233051300048828, 0.04282090947330943, 1770944551671452953, 
3.958148956298828, 3.233203411102295, 0.045432560213599406, 1770944551763586942, 
3.960845470428467, 3.2331554889678955, 0.047139652890584104, 1770944551863833340, 
3.963350534439087, 3.2332816123962402, 0.04731415973811601, 1770944551961906118, 
3.9670588970184326, 3.233370780944824, 0.04412915585140742, 1770944552071491201, 
3.970003604888916, 3.2332940101623535, 0.04012180982849683, 1770944552163842610, 
3.97308611869812, 3.233398675918579, 0.03484250686135638, 1770944552262985145, 
3.976731300354004, 3.233511209487915, 0.03210355808955114, 1770944552361006552, 
3.9806156158447266, 3.2336502075195312, 0.028820761856003456, 1770944552471110217, 
3.9833178520202637, 3.2337188720703125, 0.02685548098234258, 1770944552563787123, 
